combo,combo_size,games_together,total_combined_minutes,combined_points_per_36,combined_fg3a_per_36,combined_fg3_pct,combined_rebounds_per_36,combined_assists_per_turnover,average_plus_minus,combined_turnovers_per_36,combined_efg_pct,okc_bench_survival_score,sas_spacing_rebounding_score
Karl-Anthony Towns / Mitchell Robinson,2,101,5087.0,17.833693729113428,2.8236681737762925,0.37092731829573933,13.290347945744054,1.1479099678456592,7.782178217821782,2.200904265775506,0.5821071218363744,0.366821153082981,0.6062606117050165
Cameron Payne / Karl-Anthony Towns / Mitchell Robinson,3,18,1210.0,18.83305785123967,4.522314049586777,0.375,9.580165289256199,1.5535714285714286,4.777777777777778,1.666115702479339,0.5734966592427617,0.385250044980337,0.6061620522182729
Karl-Anthony Towns / OG Anunoby / Precious Achiuwa,3,37,3263.0,19.494943303708244,4.457247931351517,0.39603960396039606,9.190315660435182,1.2950819672131149,13.0,2.0190009193993257,0.5714285714285714,0.4128575961397225,0.6055450859432802
Jose Alvarado / Josh Hart / Miles McBride,3,11,650.0,14.898461538461538,7.033846153846154,0.4015748031496063,6.867692307692308,2.25,27.90909090909091,1.9938461538461538,0.5508849557522124,0.4864899574576708,0.6054695433603298
Ariel Hukporti / Karl-Anthony Towns / OG Anunoby,3,24,1762.0,17.489216799091942,4.433598183881952,0.3548387096774194,10.358683314415437,1.216,15.208333333333334,2.5539160045402953,0.5654664484451718,0.3908104677857117,0.6046680520343044
Jose Alvarado / Landry Shamet / OG Anunoby,3,22,1558.0,15.966623876765084,6.839537869062901,0.36486486486486486,4.505776636713736,2.3230769230769233,23.227272727272727,1.5019255455712452,0.5786407766990291,0.55758993475406,0.6043704637107874
Ariel Hukporti / Jordan Clarkson / Miles McBride,3,18,964.0,16.1701244813278,6.3112033195020745,0.40828402366863903,6.087136929460581,1.6304347826086956,19.72222222222222,1.7178423236514522,0.5681818181818182,0.46463532547254416,0.603921600167985
Jose Alvarado / Landry Shamet / Mohamed Diawara,3,20,1077.0,14.172701949860723,7.754874651810585,0.35344827586206895,4.011142061281337,2.772727272727273,19.6,1.4707520891364902,0.5485714285714286,0.5174219636556407,0.6038395006443054
Karl-Anthony Towns / Mikal Bridges / Miles McBride,3,126,11764.0,18.186671200272016,5.630737844270656,0.38804347826086955,6.802788167290037,1.9478114478114479,12.904761904761905,1.8177490649438965,0.5629255435976279,0.4416565699891839,0.6028683884881413
Jordan Clarkson / Josh Hart / Karl-Anthony Towns,3,59,4685.0,18.280469583778014,4.702668089647812,0.3660130718954248,9.482177161152615,1.78419452887538,16.627118644067796,2.528068303094984,0.5588742102240092,0.41847786092654826,0.602578046463039
Jalen Brunson / Jordan Clarkson / Miles McBride,3,44,3295.0,21.08649468892261,7.516843702579666,0.3793604651162791,3.3323216995447646,2.403409090909091,21.40909090909091,1.9229135053110773,0.5359712230215827,0.4948091246847405,0.6024528594411421
Ariel Hukporti / Jordan Clarkson / Karl-Anthony Towns,3,22,1288.0,19.53726708074534,4.220496894409938,0.3708609271523179,10.313664596273291,1.3663366336633664,18.045454545454547,2.8229813664596275,0.563894523326572,0.3998216774207255,0.6022657759421102
Jose Alvarado / Karl-Anthony Towns / Mikal Bridges,3,31,2369.0,18.58505698607007,5.075559307724778,0.3772455089820359,7.7956943858168,2.3703703703703702,19.387096774193548,2.0514985225833686,0.5875139353400223,0.5058488463952374,0.6020293752148957
Jalen Brunson / Josh Hart / Karl-Anthony Towns,3,141,14468.0,21.269560409178876,5.02377661045065,0.3784051510648836,8.325684268730992,2.2494736842105265,15.914893617021276,2.363837434337849,0.5623065645870663,0.4418952853252982,0.6014695999002285
Ariel Hukporti / Landry Shamet / Mikal Bridges,3,25,1662.0,15.855595667870036,5.8267148014440435,0.39776951672862454,5.111913357400722,2.456140350877193,11.48,1.2346570397111913,0.6103773584905661,0.514978193335933,0.6009381823196175
